GRAM	c2h2	chi_tot
977	0	8.60102E+03
977	1	8.60102E+03
977	143	8.60102E+03
977	2	8.60103E+03
977	144	8.60103E+03
977	3	8.60104E+03
977	145	8.60105E+03
977	4	8.60105E+03
977	146	8.60106E+03
977	5	8.60107E+03
977	147	8.60108E+03
977	6	8.60108E+03
977	474	8.60109E+03
977	7	8.60110E+03
977	148	8.60110E+03
977	8	8.60111E+03
977	475	8.60112E+03
977	149	8.60112E+03
977	9	8.60113E+03
977	476	8.60115E+03
977	150	8.60115E+03
977	10	8.60115E+03
977	11	8.60117E+03
977	151	8.60118E+03
977	477	8.60119E+03
977	515	8.60119E+03
977	41	8.60120E+03
977	12	8.60120E+03
977	13	8.60122E+03
977	152	8.60122E+03
977	478	8.60124E+03
977	14	8.60124E+03
977	382	8.60125E+03
977	516	8.60125E+03
977	42	8.60125E+03
977	92	8.60125E+03
977	153	8.60126E+03
977	15	8.60127E+03
977	184	8.60128E+03
977	288	8.60128E+03
977	236	8.60129E+03
977	16	8.60130E+03
977	479	8.60131E+03
977	154	8.60131E+03
977	383	8.60131E+03
977	517	8.60131E+03
977	43	8.60132E+03
977	93	8.60132E+03
977	17	8.60133E+03
977	185	8.60135E+03
977	18	8.60136E+03
977	155	8.60136E+03
977	289	8.60136E+03
977	237	8.60137E+03
977	480	8.60138E+03
977	19	8.60139E+03
977	384	8.60140E+03
977	518	8.60140E+03
977	44	8.60140E+03
977	94	8.60141E+03
977	156	8.60141E+03
977	20	8.60142E+03
977	186	8.60145E+03
977	21	8.60145E+03
977	290	8.60146E+03
977	238	8.60146E+03
977	157	8.60148E+03
977	481	8.60148E+03
977	22	8.60149E+03
977	385	8.60151E+03
977	45	8.60151E+03
977	519	8.60151E+03
977	95	8.60151E+03
977	23	8.60152E+03
977	158	8.60154E+03
977	24	8.60156E+03
977	187	8.60157E+03
977	291	8.60158E+03
977	239	8.60158E+03
977	482	8.60159E+03
977	25	8.60159E+03
977	159	8.60162E+03
977	26	8.60163E+03
977	46	8.60164E+03
977	386	8.60164E+03
977	520	8.60164E+03
977	96	8.60165E+03
977	27	8.60167E+03
977	160	8.60170E+03
977	28	8.60171E+03
977	188	8.60171E+03
977	292	8.60173E+03
977	483	8.60173E+03
977	774	8.60173E+03
977	240	8.60174E+03
977	29	8.60175E+03
977	161	8.60179E+03
977	30	8.60179E+03
977	47	8.60179E+03
977	387	8.60181E+03
977	521	8.60181E+03
977	97	8.60181E+03
977	31	8.60184E+03
977	162	8.60189E+03
977	32	8.60189E+03
977	733	8.60189E+03
977	484	8.60189E+03
977	189	8.60189E+03
977	293	8.60191E+03
977	775	8.60192E+03
977	241	8.60192E+03
977	33	8.60195E+03
977	48	8.60199E+03
977	163	8.60200E+03
977	34	8.60201E+03
977	98	8.60201E+03
977	388	8.60202E+03
977	522	8.60202E+03
977	35	8.60207E+03
977	692	8.60208E+03
977	485	8.60209E+03
977	164	8.60212E+03
977	190	8.60212E+03
977	734	8.60212E+03
977	36	8.60214E+03
977	294	8.60215E+03
977	242	8.60216E+03
977	776	8.60216E+03
977	37	8.60222E+03
977	49	8.60223E+03
977	165	8.60225E+03
977	99	8.60226E+03
977	389	8.60228E+03
977	651	8.60228E+03
977	523	8.60228E+03
977	38	8.60230E+03
977	486	8.60231E+03
977	693	8.60235E+03
977	39	8.60238E+03
977	166	8.60239E+03
977	191	8.60239E+03
977	735	8.60242E+03
977	295	8.60243E+03
977	243	8.60245E+03
977	777	8.60247E+03
977	40	8.60247E+03
977	50	8.60251E+03
977	610	8.60252E+03
977	167	8.60254E+03
977	100	8.60256E+03
977	487	8.60258E+03
977	390	8.60260E+03
977	524	8.60261E+03
977	652	8.60262E+03
977	694	8.60270E+03
977	168	8.60271E+03
977	192	8.60273E+03
977	569	8.60277E+03
977	736	8.60278E+03
977	296	8.60279E+03
977	244	8.60280E+03
977	778	8.60284E+03
977	51	8.60286E+03
977	488	8.60288E+03
977	169	8.60288E+03
977	611	8.60290E+03
977	101	8.60293E+03
977	391	8.60300E+03
977	525	8.60302E+03
977	653	8.60303E+03
977	170	8.60307E+03
977	695	8.60314E+03
977	193	8.60314E+03
977	570	8.60322E+03
977	489	8.60322E+03
977	297	8.60323E+03
977	245	8.60323E+03
977	737	8.60323E+03
977	52	8.60326E+03
977	433	8.60328E+03
977	171	8.60328E+03
977	779	8.60331E+03
977	102	8.60337E+03
977	612	8.60339E+03
977	392	8.60350E+03
977	172	8.60351E+03
977	526	8.60354E+03
977	654	8.60355E+03
977	490	8.60361E+03
977	194	8.60364E+03
977	340	8.60367E+03
977	696	8.60368E+03
977	53	8.60374E+03
977	173	8.60375E+03
977	246	8.60376E+03
977	298	8.60377E+03
977	571	8.60377E+03
977	738	8.60380E+03
977	434	8.60384E+03
977	103	8.60389E+03
977	780	8.60390E+03
977	613	8.60399E+03
977	174	8.60402E+03
977	491	8.60405E+03
977	393	8.60412E+03
977	527	8.60417E+03
977	655	8.60419E+03
977	195	8.60423E+03
977	54	8.60429E+03
977	175	8.60431E+03
977	341	8.60432E+03
977	697	8.60436E+03
977	247	8.60439E+03
977	299	8.60442E+03
977	572	8.60447E+03
977	104	8.60450E+03
977	739	8.60451E+03
977	492	8.60453E+03
977	435	8.60454E+03
977	176	8.60462E+03
977	781	8.60463E+03
977	614	8.60474E+03
977	394	8.60487E+03
977	55	8.60492E+03
977	196	8.60492E+03
977	177	8.60494E+03
977	528	8.60495E+03
977	656	8.60498E+03
977	493	8.60505E+03
977	342	8.60510E+03
977	248	8.60515E+03
977	698	8.60520E+03
977	300	8.60521E+03
977	105	8.60521E+03
977	178	8.60528E+03
977	573	8.60532E+03
977	740	8.60538E+03
977	436	8.60540E+03
977	782	8.60554E+03
977	494	8.60561E+03
977	179	8.60561E+03
977	56	8.60562E+03
977	615	8.60566E+03
977	197	8.60574E+03
977	395	8.60579E+03
977	529	8.60591E+03
977	180	8.60595E+03
977	657	8.60597E+03
977	106	8.60601E+03
977	249	8.60604E+03
977	343	8.60605E+03
977	301	8.60614E+03
977	495	8.60621E+03
