GRAM	c2h2	chi_tot
757	284	8.25429E+02
757	285	8.25659E+02
647	284	8.25659E+02
867	284	8.25669E+02
647	285	8.25872E+02
867	285	8.25892E+02
757	283	8.26550E+02
867	283	8.26797E+02
647	283	8.26797E+02
757	286	8.27217E+02
647	286	8.27413E+02
867	286	8.27445E+02
757	332	8.27613E+02
757	333	8.27791E+02
647	332	8.27849E+02
867	332	8.27855E+02
647	333	8.27993E+02
867	333	8.28030E+02
757	282	8.29047E+02
757	331	8.29166E+02
867	282	8.29301E+02
647	282	8.29310E+02
867	331	8.29411E+02
647	331	8.29432E+02
757	334	8.29659E+02
647	334	8.29828E+02
867	334	8.29898E+02
757	372	8.29980E+02
647	372	8.30196E+02
867	372	8.30223E+02
757	371	8.30871E+02
867	371	8.31110E+02
757	373	8.31112E+02
647	371	8.31141E+02
647	373	8.31271E+02
867	373	8.31362E+02
757	330	8.32488E+02
867	330	8.32737E+02
647	330	8.32783E+02
757	422	8.32821E+02
757	423	8.32937E+02
757	281	8.32946E+02
867	422	8.33058E+02
647	422	8.33075E+02
647	423	8.33105E+02
757	335	8.33178E+02
867	423	8.33190E+02
867	281	8.33208E+02
647	281	8.33224E+02
647	335	8.33310E+02
867	335	8.33417E+02
757	370	8.33854E+02
867	370	8.34090E+02
647	370	8.34175E+02
757	374	8.34197E+02
647	374	8.34295E+02
867	374	8.34455E+02
757	234	8.34531E+02
647	234	8.34795E+02
867	234	8.34804E+02
757	421	8.35015E+02
867	421	8.35240E+02
757	424	8.35254E+02
757	463	8.35270E+02
647	424	8.35331E+02
647	421	8.35350E+02
647	463	8.35438E+02
867	463	8.35525E+02
867	424	8.35527E+02
757	462	8.35631E+02
867	462	8.35858E+02
647	462	8.35921E+02
757	464	8.37253E+02
647	464	8.37292E+02
867	464	8.37541E+02
757	554	8.37566E+02
757	329	8.37630E+02
867	554	8.37796E+02
647	554	8.37830E+02
757	555	8.37871E+02
647	812	8.37883E+02
867	329	8.37885E+02
647	329	8.37954E+02
647	555	8.37970E+02
647	811	8.38073E+02
867	555	8.38145E+02
647	813	8.38232E+02
757	811	8.38274E+02
757	280	8.38282E+02
757	336	8.38293E+02
647	336	8.38388E+02
757	812	8.38397E+02
757	461	8.38488E+02
867	336	8.38533E+02
867	280	8.38553E+02
647	280	8.38575E+02
